date,doy,length,u200
2015-06-13 00:00:00,1259,54495,10.58
2015-06-14 00:00:00,1260,54535,3.43
2015-06-15 00:00:00,1261,54571,7.49
2015-06-16 00:00:00,1262,54601,4.51
2015-06-17 00:00:00,1263,54626,8.53
2015-06-18 00:00:00,1264,54645,8.70
2015-06-19 00:00:00,1265,54659,8.07
2015-06-20 00:00:00,1266,54668,4.31
2015-06-21 00:00:00,1267,54672,7.47
2015-06-22 00:00:00,1268,54671,6.87
2015-06-23 00:00:00,1269,54663,9.73
2015-06-24 00:00:00,1270,54651,5.96
2015-06-25 00:00:00,1271,54635,4.77
2015-06-26 00:00:00,1272,54611,3.29
2015-06-27 00:00:00,1273,54584,7.25
2015-06-28 00:00:00,1274,54551,5.03
2015-06-29 00:00:00,1275,54512,4.59
2015-06-30 00:00:00,1276,54470,4.28
2015-07-01 00:00:00,1277,54422,8.23
2015-07-02 00:00:00,1278,54367,6.08
2015-07-03 00:00:00,1279,54310,3.65
2015-07-04 00:00:00,1280,54246,8.04
2015-07-05 00:00:00,1281,54178,5.50
2015-07-06 00:00:00,1282,54106,6.39
2015-07-07 00:00:00,1283,54028,9.12
2015-07-08 00:00:00,1284,53946,11.44
2015-07-09 00:00:00,1285,53859,8.42
2015-07-10 00:00:00,1286,53767,4.23
2015-07-11 00:00:00,1287,53671,6.44
2015-07-12 00:00:00,1288,53571,9.49
2015-07-13 00:00:00,1289,53466,8.99
2015-07-14 00:00:00,1290,53357,7.15
2015-07-15 00:00:00,1291,53244,6.75
2015-07-16 00:00:00,1292,53127,2.32
2015-07-17 00:00:00,1293,53006,11.02
2015-07-18 00:00:00,1294,52881,5.97
2015-07-19 00:00:00,1295,52752,7.12
2015-07-20 00:00:00,1296,52619,4.84
2015-07-21 00:00:00,1297,52483,7.87
2015-07-22 00:00:00,1298,52344,7.18
2015-07-23 00:00:00,1299,52201,3.67
2015-07-24 00:00:00,1300,52054,3.23
2015-07-25 00:00:00,1301,51904,17.07
2015-07-26 00:00:00,1302,51751,7.70
2015-07-27 00:00:00,1303,51596,14.28
2015-07-28 00:00:00,1304,51437,12.82
2015-07-29 00:00:00,1305,51274,11.93
2015-07-30 00:00:00,1306,51110,6.68
2015-07-31 00:00:00,1307,50942,3.17
2015-08-01 00:00:00,1308,50771,3.22
2015-08-02 00:00:00,1309,50598,3.67
2015-08-03 00:00:00,1310,50423,6.71
2015-08-04 00:00:00,1311,50245,8.14
2015-08-05 00:00:00,1312,50065,5.85
2015-08-06 00:00:00,1313,49882,4.85
2015-08-07 00:00:00,1314,49696,3.75
2015-08-08 00:00:00,1315,49510,5.76
2015-08-09 00:00:00,1316,49320,2.67
2015-08-10 00:00:00,1317,49129,3.24
2015-08-11 00:00:00,1318,48935,4.08
2015-08-12 00:00:00,1319,48740,6.58
2015-08-13 00:00:00,1320,48543,7.59
2015-08-14 00:00:00,1321,48343,6.26
2015-08-15 00:00:00,1322,48142,6.89
2015-08-16 00:00:00,1323,47940,7.50
2015-08-17 00:00:00,1324,47737,8.42
2015-08-18 00:00:00,1325,47531,8.02
2015-08-19 00:00:00,1326,47324,4.83
2015-08-20 00:00:00,1327,47115,5.49
2015-08-21 00:00:00,1328,46905,3.73
2015-08-22 00:00:00,1329,46693,7.40
2015-08-23 00:00:00,1330,46481,12.40
2015-08-24 00:00:00,1331,46266,8.00
2015-08-25 00:00:00,1332,46051,10.99
2015-08-26 00:00:00,1333,45834,11.78
2015-08-27 00:00:00,1334,45617,10.72
2015-08-28 00:00:00,1335,45398,6.77
2015-08-29 00:00:00,1336,45178,3.09
2015-08-30 00:00:00,1337,44956,4.39
2015-08-31 00:00:00,1338,44734,6.29
2015-09-01 00:00:00,1339,44510,7.93
2015-09-02 00:00:00,1340,44286,5.74
2015-09-03 00:00:00,1341,44061,6.43
2015-09-04 00:00:00,1342,43834,12.08
2015-09-05 00:00:00,1343,43608,10.43
2015-09-06 00:00:00,1344,43379,9.25
2015-09-07 00:00:00,1345,43150,6.45
2015-09-08 00:00:00,1346,42920,3.50
2015-09-09 00:00:00,1347,42689,5.20
2015-09-10 00:00:00,1348,42458,8.18
2015-09-11 00:00:00,1349,42225,5.98
2015-09-12 00:00:00,1350,41992,8.65
2015-09-13 00:00:00,1351,41758,5.90
2015-09-14 00:00:00,1352,41523,9.62
2015-09-15 00:00:00,1353,41287,14.81
2015-09-16 00:00:00,1354,41051,10.89
2015-09-17 00:00:00,1355,40814,9.60
2015-09-18 00:00:00,1356,40577,8.89
2015-09-19 00:00:00,1357,40339,5.96
2015-09-20 00:00:00,1358,40100,7.58
2015-09-21 00:00:00,1359,39860,8.25
2015-09-22 00:00:00,1360,39620,4.74
2015-09-23 00:00:00,1361,39380,7.64
2015-09-24 00:00:00,1362,39138,10.77
2015-09-25 00:00:00,1363,38896,5.59
2015-09-26 00:00:00,1364,38654,4.20
2015-09-27 00:00:00,1365,38411,6.23
2015-09-28 00:00:00,1366,38167,6.58
2015-09-29 00:00:00,1367,37923,8.90
2015-09-30 00:00:00,1368,37679,9.97
2015-10-01 00:00:00,1369,37434,8.34
2015-10-02 00:00:00,1370,37189,6.26
2015-10-03 00:00:00,1371,36943,2.93
2015-10-04 00:00:00,1372,36697,4.15
2015-10-05 00:00:00,1373,36451,8.06
2015-10-06 00:00:00,1374,36203,5.78
2015-10-07 00:00:00,1375,35955,9.37
2015-10-08 00:00:00,1376,35707,5.04
2015-10-09 00:00:00,1377,35460,1.53
2015-10-10 00:00:00,1378,35211,5.94
2015-10-11 00:00:00,1379,34963,7.83
2015-10-12 00:00:00,1380,34714,5.51
2015-10-13 00:00:00,1381,34465,9.26
2015-10-14 00:00:00,1382,34215,7.44
2015-10-15 00:00:00,1383,33966,5.30
2015-10-16 00:00:00,1384,33716,2.93
2015-10-17 00:00:00,1385,33466,2.54
2015-10-18 00:00:00,1386,33216,2.83
2015-10-19 00:00:00,1387,32967,3.93
2015-10-20 00:00:00,1388,32718,5.95
2015-10-21 00:00:00,1389,32469,9.95
2015-10-22 00:00:00,1390,32220,9.33
2015-10-23 00:00:00,1391,31971,5.74
2015-10-24 00:00:00,1392,31722,7.50
2015-10-25 00:00:00,1393,31474,3.27
2015-10-26 00:00:00,1394,31226,7.87
2015-10-27 00:00:00,1395,30979,7.48
2015-10-28 00:00:00,1396,30731,9.15
2015-10-29 00:00:00,1397,30486,5.67
2015-10-30 00:00:00,1398,30240,7.82
2015-10-31 00:00:00,1399,29995,7.39
2015-11-01 00:00:00,1400,29751,2.72
2015-11-02 00:00:00,1401,29508,6.76
2015-11-03 00:00:00,1402,29267,7.94
2015-11-04 00:00:00,1403,29026,10.45
2015-11-05 00:00:00,1404,28786,9.30
2015-11-06 00:00:00,1405,28547,9.91
2015-11-07 00:00:00,1406,28311,12.01
2015-11-08 00:00:00,1407,28075,8.40
2015-11-09 00:00:00,1408,27842,13.71
2015-11-10 00:00:00,1409,27610,13.69
2015-11-11 00:00:00,1410,27381,10.86
2015-11-12 00:00:00,1411,27152,7.30
2015-11-13 00:00:00,1412,26927,12.26
2015-11-14 00:00:00,1413,26704,12.45
2015-11-15 00:00:00,1414,26483,20.62
2015-11-16 00:00:00,1415,26266,14.77
2015-11-17 00:00:00,1416,26050,14.16
2015-11-18 00:00:00,1417,25838,14.14
2015-11-19 00:00:00,1418,25629,14.63
2015-11-20 00:00:00,1419,25423,9.92
2015-11-21 00:00:00,1420,25221,7.52
2015-11-22 00:00:00,1421,25023,6.71
2015-11-23 00:00:00,1422,24829,4.18
2015-11-24 00:00:00,1423,24639,16.83
2015-11-25 00:00:00,1424,24453,6.66
2015-11-26 00:00:00,1425,24271,3.52
2015-11-27 00:00:00,1426,24094,11.80
2015-11-28 00:00:00,1427,23922,11.39
2015-11-29 00:00:00,1428,23756,16.98
2015-11-30 00:00:00,1429,23593,14.49
2015-12-01 00:00:00,1430,23438,7.11
2015-12-02 00:00:00,1431,23288,12.60
2015-12-03 00:00:00,1432,23143,11.03
2015-12-04 00:00:00,1433,23005,10.38
2015-12-05 00:00:00,1434,22873,16.42
2015-12-06 00:00:00,1435,22747,16.26
2015-12-07 00:00:00,1436,22628,7.33
2015-12-08 00:00:00,1437,22516,12.53
2015-12-09 00:00:00,1438,22411,8.25
2015-12-10 00:00:00,1439,22313,14.32
2015-12-11 00:00:00,1440,22223,11.63
2015-12-12 00:00:00,1441,22140,9.42
2015-12-13 00:00:00,1442,22065,2.24
2015-12-14 00:00:00,1443,21997,6.95
2015-12-15 00:00:00,1444,21938,4.51
2015-12-16 00:00:00,1445,21886,11.68
2015-12-17 00:00:00,1446,21843,12.97
2015-12-18 00:00:00,1447,21808,10.09
2015-12-19 00:00:00,1448,21781,12.18
2015-12-20 00:00:00,1449,21762,12.36
2015-12-21 00:00:00,1450,21752,15.22
2015-12-22 00:00:00,1451,21751,17.44
2015-12-23 00:00:00,1452,21757,13.43
2015-12-24 00:00:00,1453,21772,14.69
2015-12-25 00:00:00,1454,21795,10.16
2015-12-26 00:00:00,1455,21827,16.11
2015-12-27 00:00:00,1456,21867,14.84
2015-12-28 00:00:00,1457,21915,12.05
2015-12-29 00:00:00,1458,21971,10.54
2015-12-30 00:00:00,1459,22035,13.50
2015-12-31 00:00:00,1460,22108,14.29
2016-01-01 00:00:00,1461,22188,4.77
2016-01-02 00:00:00,1462,22275,11.23
2016-01-03 00:00:00,1463,22370,10.66
2016-01-04 00:00:00,1464,22473,5.96
2016-01-05 00:00:00,1465,22582,7.83
2016-01-06 00:00:00,1466,22699,6.58
2016-01-07 00:00:00,1467,22822,14.55
2016-01-08 00:00:00,1468,22953,10.07
2016-01-09 00:00:00,1469,23089,10.54
2016-01-10 00:00:00,1470,23232,12.45
2016-01-11 00:00:00,1471,23381,11.02
2016-01-12 00:00:00,1472,23535,13.85
2016-01-13 00:00:00,1473,23696,8.59
2016-01-14 00:00:00,1474,23862,11.70
2016-01-15 00:00:00,1475,24033,5.38
2016-01-16 00:00:00,1476,24210,12.14
2016-01-17 00:00:00,1477,24391,4.43
2016-01-18 00:00:00,1478,24577,5.95
2016-01-19 00:00:00,1479,24766,4.23
2016-01-20 00:00:00,1480,24961,5.55
2016-01-21 00:00:00,1481,25160,4.61
2016-01-22 00:00:00,1482,25363,12.33
2016-01-23 00:00:00,1483,25569,8.21
2016-01-24 00:00:00,1484,25778,11.23
2016-01-25 00:00:00,1485,25991,10.95
2016-01-26 00:00:00,1486,26207,12.88
2016-01-27 00:00:00,1487,26426,17.93
2016-01-28 00:00:00,1488,26648,8.82
2016-01-29 00:00:00,1489,26873,18.79
2016-01-30 00:00:00,1490,27100,12.23
2016-01-31 00:00:00,1491,27330,10.18
2016-02-01 00:00:00,1492,27561,19.83
2016-02-02 00:00:00,1493,27795,14.65
2016-02-03 00:00:00,1494,28030,11.46
2016-02-04 00:00:00,1495,28268,11.06
2016-02-05 00:00:00,1496,28507,11.61
2016-02-06 00:00:00,1497,28749,13.34
2016-02-07 00:00:00,1498,28990,14.24
2016-02-08 00:00:00,1499,29234,19.57
2016-02-09 00:00:00,1500,29478,8.55
2016-02-10 00:00:00,1501,29724,9.93
2016-02-11 00:00:00,1502,29972,7.49
2016-02-12 00:00:00,1503,30219,5.59
2016-02-13 00:00:00,1504,30467,9.07
2016-02-14 00:00:00,1505,30717,9.62
2016-02-15 00:00:00,1506,30967,9.61
2016-02-16 00:00:00,1507,31217,1.85
2016-02-17 00:00:00,1508,31468,3.98
2016-02-18 00:00:00,1509,31720,6.63
2016-02-19 00:00:00,1510,31972,6.43
2016-02-20 00:00:00,1511,32224,13.08
2016-02-21 00:00:00,1512,32477,20.53
2016-02-22 00:00:00,1513,32729,9.06
2016-02-23 00:00:00,1514,32982,8.80
2016-02-24 00:00:00,1515,33235,3.67
2016-02-25 00:00:00,1516,33488,6.36
2016-02-26 00:00:00,1517,33741,2.84
2016-02-27 00:00:00,1518,33994,8.59
2016-02-28 00:00:00,1519,34247,10.18
2016-02-29 00:00:00,1520,34500,6.69
2016-03-01 00:00:00,1521,34753,13.95
2016-03-02 00:00:00,1522,35005,11.99
2016-03-03 00:00:00,1523,35257,5.86
2016-03-04 00:00:00,1524,35509,9.66
2016-03-05 00:00:00,1525,35761,2.73
2016-03-06 00:00:00,1526,36012,2.42
2016-03-07 00:00:00,1527,36264,2.59
2016-03-08 00:00:00,1528,36515,5.99
2016-03-09 00:00:00,1529,36765,13.12
2016-03-10 00:00:00,1530,37015,6.11
2016-03-11 00:00:00,1531,37264,5.31
2016-03-12 00:00:00,1532,37514,3.80
2016-03-13 00:00:00,1533,37762,7.50
2016-03-14 00:00:00,1534,38010,8.35
2016-03-15 00:00:00,1535,38258,6.36
2016-03-16 00:00:00,1536,38505,10.74
2016-03-17 00:00:00,1537,38751,6.58
2016-03-18 00:00:00,1538,38997,4.55
2016-03-19 00:00:00,1539,39243,6.29
2016-03-20 00:00:00,1540,39488,5.95
2016-03-21 00:00:00,1541,39732,6.84
2016-03-22 00:00:00,1542,39974,7.12
2016-03-23 00:00:00,1543,40218,6.44
2016-03-24 00:00:00,1544,40460,6.84
2016-03-25 00:00:00,1545,40701,10.36
2016-03-26 00:00:00,1546,40942,12.88
2016-03-27 00:00:00,1547,41182,12.75
2016-03-28 00:00:00,1548,41421,18.31
2016-03-29 00:00:00,1549,41659,12.81
2016-03-30 00:00:00,1550,41897,10.25
2016-03-31 00:00:00,1551,42135,5.01
2016-04-01 00:00:00,1552,42370,3.51
2016-04-02 00:00:00,1553,42607,4.21
2016-04-03 00:00:00,1554,42840,5.20
2016-04-04 00:00:00,1555,43075,8.32
2016-04-05 00:00:00,1556,43307,6.96
2016-04-06 00:00:00,1557,43539,13.35
2016-04-07 00:00:00,1558,43770,9.36
2016-04-08 00:00:00,1559,44001,2.96
2016-04-09 00:00:00,1560,44229,7.04
2016-04-10 00:00:00,1561,44457,4.39
2016-04-11 00:00:00,1562,44684,12.13
2016-04-12 00:00:00,1563,44910,4.01
2016-04-13 00:00:00,1564,45134,4.30
2016-04-14 00:00:00,1565,45358,3.72
2016-04-15 00:00:00,1566,45580,8.12
2016-04-16 00:00:00,1567,45801,10.53
2016-04-17 00:00:00,1568,46021,6.16
2016-04-18 00:00:00,1569,46240,10.32
2016-04-19 00:00:00,1570,46457,7.03
2016-04-20 00:00:00,1571,46673,4.53
2016-04-21 00:00:00,1572,46887,6.10
2016-04-22 00:00:00,1573,47100,6.36
2016-04-23 00:00:00,1574,47311,8.62
2016-04-24 00:00:00,1575,47521,8.97
2016-04-25 00:00:00,1576,47730,8.71
2016-04-26 00:00:00,1577,47936,13.44
2016-04-27 00:00:00,1578,48141,9.25
2016-04-28 00:00:00,1579,48344,6.31
2016-04-29 00:00:00,1580,48545,11.12
2016-04-30 00:00:00,1581,48745,5.90
2016-05-01 00:00:00,1582,48942,4.64
2016-05-02 00:00:00,1583,49138,6.47
2016-05-03 00:00:00,1584,49332,7.28
2016-05-04 00:00:00,1585,49523,3.33
2016-05-05 00:00:00,1586,49711,7.70
2016-05-06 00:00:00,1587,49898,7.40
2016-05-07 00:00:00,1588,50084,6.73
2016-05-08 00:00:00,1589,50265,10.45
2016-05-09 00:00:00,1590,50445,10.51
2016-05-10 00:00:00,1591,50622,6.38
2016-05-11 00:00:00,1592,50797,6.41
2016-05-12 00:00:00,1593,50968,10.42
2016-05-13 00:00:00,1594,51137,9.37
2016-05-14 00:00:00,1595,51303,9.97
2016-05-15 00:00:00,1596,51466,9.23
2016-05-16 00:00:00,1597,51626,5.41
2016-05-17 00:00:00,1598,51783,6.79
2016-05-18 00:00:00,1599,51936,6.38
2016-05-19 00:00:00,1600,52086,3.98
2016-05-20 00:00:00,1601,52234,9.00
2016-05-21 00:00:00,1602,52377,9.76
2016-05-22 00:00:00,1603,52517,4.45
2016-05-23 00:00:00,1604,52652,11.51
2016-05-24 00:00:00,1605,52785,7.58
2016-05-25 00:00:00,1606,52913,2.47
2016-05-26 00:00:00,1607,53039,2.38
2016-05-27 00:00:00,1608,53159,6.10
2016-05-28 00:00:00,1609,53276,4.56
2016-05-29 00:00:00,1610,53388,8.04
2016-05-30 00:00:00,1611,53496,10.98
2016-05-31 00:00:00,1612,53600,5.67
2016-06-01 00:00:00,1613,53699,8.09
2016-06-02 00:00:00,1614,53795,9.68
2016-06-03 00:00:00,1615,53886,2.98
2016-06-04 00:00:00,1616,53971,3.24
2016-06-05 00:00:00,1617,54053,7.28
2016-06-06 00:00:00,1618,54129,5.29
2016-06-07 00:00:00,1619,54201,6.10
2016-06-08 00:00:00,1620,54267,4.99
2016-06-09 00:00:00,1621,54329,5.24
2016-06-10 00:00:00,1622,54386,2.43
2016-06-11 00:00:00,1623,54438,2.29
2016-06-12 00:00:00,1624,54485,2.92
2016-06-13 00:00:00,1625,54527,7.15
2016-06-14 00:00:00,1626,54563,6.71
2016-06-15 00:00:00,1627,54594,3.90
2016-06-16 00:00:00,1628,54620,2.22
2016-06-17 00:00:00,1629,54641,3.91
2016-06-18 00:00:00,1630,54657,7.61
2016-06-19 00:00:00,1631,54667,4.99
2016-06-20 00:00:00,1632,54672,12.08
2016-06-21 00:00:00,1633,54671,5.23
2016-06-22 00:00:00,1634,54666,4.46
2016-06-23 00:00:00,1635,54654,4.99
2016-06-24 00:00:00,1636,54639,4.95
2016-06-25 00:00:00,1637,54618,3.68
2016-06-26 00:00:00,1638,54591,6.70
2016-06-27 00:00:00,1639,54560,7.31
2016-06-28 00:00:00,1640,54523,5.41
2016-06-29 00:00:00,1641,54481,10.01
2016-06-30 00:00:00,1642,54434,9.21
2016-07-01 00:00:00,1643,54381,10.61
2016-07-02 00:00:00,1644,54324,10.11
2016-07-03 00:00:00,1645,54263,6.78
2016-07-04 00:00:00,1646,54195,3.13
2016-07-05 00:00:00,1647,54124,10.94
2016-07-06 00:00:00,1648,54047,5.94
2016-07-07 00:00:00,1649,53966,5.39
2016-07-08 00:00:00,1650,53880,9.61
2016-07-09 00:00:00,1651,53789,6.92
2016-07-10 00:00:00,1652,53695,7.05
2016-07-11 00:00:00,1653,53595,12.41
2016-07-12 00:00:00,1654,53492,6.27
2016-07-13 00:00:00,1655,53384,5.94
2016-07-14 00:00:00,1656,53273,8.34
2016-07-15 00:00:00,1657,53156,5.93
2016-07-16 00:00:00,1658,53036,6.54
2016-07-17 00:00:00,1659,52912,4.90
2016-07-18 00:00:00,1660,52784,3.56
2016-07-19 00:00:00,1661,52653,4.76
2016-07-20 00:00:00,1662,52518,8.64
2016-07-21 00:00:00,1663,52379,4.78
2016-07-22 00:00:00,1664,52236,2.11
2016-07-23 00:00:00,1665,52091,4.62
2016-07-24 00:00:00,1666,51942,2.96
2016-07-25 00:00:00,1667,51790,6.20
2016-07-26 00:00:00,1668,51634,3.38
2016-07-27 00:00:00,1669,51476,8.46
2016-07-28 00:00:00,1670,51315,6.22
2016-07-29 00:00:00,1671,51150,8.39
2016-07-30 00:00:00,1672,50984,4.12
2016-07-31 00:00:00,1673,50814,6.07
2016-08-01 00:00:00,1674,50642,5.86
2016-08-02 00:00:00,1675,50467,7.42
2016-08-03 00:00:00,1676,50289,11.84
2016-08-04 00:00:00,1677,50109,10.12
2016-08-05 00:00:00,1678,49926,6.76
2016-08-06 00:00:00,1679,49742,7.53
2016-08-07 00:00:00,1680,49555,8.95
2016-08-08 00:00:00,1681,49367,9.51
2016-08-09 00:00:00,1682,49176,6.77
2016-08-10 00:00:00,1683,48983,6.05
2016-08-11 00:00:00,1684,48788,10.04
2016-08-12 00:00:00,1685,48591,8.25
2016-08-13 00:00:00,1686,48393,7.27
2016-08-14 00:00:00,1687,48192,4.14
2016-08-15 00:00:00,1688,47991,4.50
2016-08-16 00:00:00,1689,47787,5.70
2016-08-17 00:00:00,1690,47582,7.71
2016-08-18 00:00:00,1691,47375,5.99
2016-08-19 00:00:00,1692,47167,6.01
2016-08-20 00:00:00,1693,46958,9.07
2016-08-21 00:00:00,1694,46746,10.46
2016-08-22 00:00:00,1695,46533,9.92
2016-08-23 00:00:00,1696,46320,3.08
2016-08-24 00:00:00,1697,46105,6.01
2016-08-25 00:00:00,1698,45888,5.02
2016-08-26 00:00:00,1699,45671,5.01
2016-08-27 00:00:00,1700,45452,7.80
2016-08-28 00:00:00,1701,45232,10.10
2016-08-29 00:00:00,1702,45011,5.08
2016-08-30 00:00:00,1703,44789,2.00
2016-08-31 00:00:00,1704,44566,4.28
2016-09-01 00:00:00,1705,44342,5.24
2016-09-02 00:00:00,1706,44117,7.20
2016-09-03 00:00:00,1707,43890,6.38
2016-09-04 00:00:00,1708,43663,12.56
2016-09-05 00:00:00,1709,43435,4.27
2016-09-06 00:00:00,1710,43206,4.17
2016-09-07 00:00:00,1711,42976,3.84
2016-09-08 00:00:00,1712,42746,6.09
2016-09-09 00:00:00,1713,42514,4.03
2016-09-10 00:00:00,1714,42282,7.12
2016-09-11 00:00:00,1715,42049,2.95
2016-09-12 00:00:00,1716,41816,4.25
2016-09-13 00:00:00,1717,41581,6.36
2016-09-14 00:00:00,1718,41345,6.03
2016-09-15 00:00:00,1719,41110,6.27
2016-09-16 00:00:00,1720,40873,6.57
2016-09-17 00:00:00,1721,40636,2.53
2016-09-18 00:00:00,1722,40398,5.93
2016-09-19 00:00:00,1723,40159,2.92
2016-09-20 00:00:00,1724,39920,1.77
2016-09-21 00:00:00,1725,39680,4.87
2016-09-22 00:00:00,1726,39440,4.06
2016-09-23 00:00:00,1727,39198,6.22
2016-09-24 00:00:00,1728,38957,6.79
2016-09-25 00:00:00,1729,38715,9.31
2016-09-26 00:00:00,1730,38471,2.25
2016-09-27 00:00:00,1731,38228,5.50
2016-09-28 00:00:00,1732,37984,10.17
2016-09-29 00:00:00,1733,37739,13.33
2016-09-30 00:00:00,1734,37495,8.75
2016-10-01 00:00:00,1735,37250,6.39
2016-10-02 00:00:00,1736,37004,9.23
2016-10-03 00:00:00,1737,36757,6.29
2016-10-04 00:00:00,1738,36511,8.56
2016-10-05 00:00:00,1739,36263,9.84
2016-10-06 00:00:00,1740,36016,8.02
2016-10-07 00:00:00,1741,35768,5.50
2016-10-08 00:00:00,1742,35521,4.35
2016-10-09 00:00:00,1743,35272,3.59
2016-10-10 00:00:00,1744,35023,3.40
2016-10-11 00:00:00,1745,34774,3.29
2016-10-12 00:00:00,1746,34525,7.32
2016-10-13 00:00:00,1747,34276,10.72
2016-10-14 00:00:00,1748,34027,8.13
2016-10-15 00:00:00,1749,33778,8.34
2016-10-16 00:00:00,1750,33528,8.36
2016-10-17 00:00:00,1751,33279,6.38
2016-10-18 00:00:00,1752,33029,11.87
2016-10-19 00:00:00,1753,32780,10.08
2016-10-20 00:00:00,1754,32530,9.51
2016-10-21 00:00:00,1755,32281,3.06
2016-10-22 00:00:00,1756,32033,2.66
2016-10-23 00:00:00,1757,31783,3.81
2016-10-24 00:00:00,1758,31535,6.94
2016-10-25 00:00:00,1759,31287,1.81
2016-10-26 00:00:00,1760,31040,5.00
2016-10-27 00:00:00,1761,30793,8.23
2016-10-28 00:00:00,1762,30546,8.05
2016-10-29 00:00:00,1763,30301,2.64
2016-10-30 00:00:00,1764,30055,1.32
2016-10-31 00:00:00,1765,29811,2.56
2016-11-01 00:00:00,1766,29567,6.59
2016-11-02 00:00:00,1767,29325,10.37
2016-11-03 00:00:00,1768,29084,5.19
2016-11-04 00:00:00,1769,28844,8.52
2016-11-05 00:00:00,1770,28606,7.50
2016-11-06 00:00:00,1771,28368,8.10
2016-11-07 00:00:00,1772,28133,7.13
2016-11-08 00:00:00,1773,27898,3.86
2016-11-09 00:00:00,1774,27666,8.50
2016-11-10 00:00:00,1775,27435,3.52
2016-11-11 00:00:00,1776,27207,6.74
2016-11-12 00:00:00,1777,26982,8.75
2016-11-13 00:00:00,1778,26758,5.47
2016-11-14 00:00:00,1779,26537,7.25
2016-11-15 00:00:00,1780,26318,10.04
2016-11-16 00:00:00,1781,26103,12.08
2016-11-17 00:00:00,1782,25890,12.67
2016-11-18 00:00:00,1783,25681,13.06
2016-11-19 00:00:00,1784,25474,10.90
2016-11-20 00:00:00,1785,25271,22.99
2016-11-21 00:00:00,1786,25072,12.81
2016-11-22 00:00:00,1787,24877,13.46
2016-11-23 00:00:00,1788,24685,7.84
2016-11-24 00:00:00,1789,24498,11.54
2016-11-25 00:00:00,1790,24315,12.00
2016-11-26 00:00:00,1791,24138,2.82
2016-11-27 00:00:00,1792,23964,6.08
2016-11-28 00:00:00,1793,23796,8.40
2016-11-29 00:00:00,1794,23633,2.82
2016-11-30 00:00:00,1795,23476,9.35
2016-12-01 00:00:00,1796,23324,8.77
2016-12-02 00:00:00,1797,23178,7.20
2016-12-03 00:00:00,1798,23038,4.25
2016-12-04 00:00:00,1799,22904,9.97
2016-12-05 00:00:00,1800,22776,2.88
2016-12-06 00:00:00,1801,22656,5.27
2016-12-07 00:00:00,1802,22543,12.38
2016-12-08 00:00:00,1803,22436,12.59
2016-12-09 00:00:00,1804,22336,9.42
2016-12-10 00:00:00,1805,22244,9.90
2016-12-11 00:00:00,1806,22159,10.21
2016-12-12 00:00:00,1807,22082,5.83
2016-12-13 00:00:00,1808,22013,5.98
2016-12-14 00:00:00,1809,21951,3.87
2016-12-15 00:00:00,1810,21898,7.84
2016-12-16 00:00:00,1811,21853,8.15
2016-12-17 00:00:00,1812,21816,5.39
2016-12-18 00:00:00,1813,21786,6.52
2016-12-19 00:00:00,1814,21766,5.98
2016-12-20 00:00:00,1815,21753,7.33
2016-12-21 00:00:00,1816,21750,12.59
2016-12-22 00:00:00,1817,21755,6.41
2016-12-23 00:00:00,1818,21767,11.52
2016-12-24 00:00:00,1819,21788,14.00
2016-12-25 00:00:00,1820,21819,15.90
2016-12-26 00:00:00,1821,21857,14.54
2016-12-27 00:00:00,1822,21903,7.30
2016-12-28 00:00:00,1823,21957,2.86
2016-12-29 00:00:00,1824,22019,6.56
2016-12-30 00:00:00,1825,22090,7.40
2016-12-31 00:00:00,1826,22167,8.56
2017-01-01 00:00:00,1827,22253,7.42
2017-01-02 00:00:00,1828,22346,9.48
2017-01-03 00:00:00,1829,22447,11.60
2017-01-04 00:00:00,1830,22555,15.07
2017-01-05 00:00:00,1831,22670,6.02
2017-01-06 00:00:00,1832,22791,5.14
2017-01-07 00:00:00,1833,22920,5.48
2017-01-08 00:00:00,1834,23054,4.91
2017-01-09 00:00:00,1835,23196,9.87
2017-01-10 00:00:00,1836,23344,5.51
2017-01-11 00:00:00,1837,23497,16.86
2017-01-12 00:00:00,1838,23656,11.67
2017-01-13 00:00:00,1839,23821,11.37
2017-01-14 00:00:00,1840,23991,10.75
2017-01-15 00:00:00,1841,24166,4.53
2017-01-16 00:00:00,1842,24346,3.34
2017-01-17 00:00:00,1843,24531,1.90
2017-01-18 00:00:00,1844,24720,1.64
2017-01-19 00:00:00,1845,24913,2.90
2017-01-20 00:00:00,1846,25111,7.90
2017-01-21 00:00:00,1847,25312,7.00
2017-01-22 00:00:00,1848,25517,1.63
2017-01-23 00:00:00,1849,25727,4.57
2017-01-24 00:00:00,1850,25939,2.30
2017-01-25 00:00:00,1851,26154,4.89
2017-01-26 00:00:00,1852,26373,5.73
2017-01-27 00:00:00,1853,26594,10.99
2017-01-28 00:00:00,1854,26818,11.14
2017-01-29 00:00:00,1855,27045,10.14
2017-01-30 00:00:00,1856,27274,8.25
2017-01-31 00:00:00,1857,27505,2.81
2017-02-01 00:00:00,1858,27738,11.56
2017-02-02 00:00:00,1859,27973,12.24
2017-02-03 00:00:00,1860,28210,7.63
2017-02-04 00:00:00,1861,28449,7.74
2017-02-05 00:00:00,1862,28689,3.74
2017-02-06 00:00:00,1863,28931,1.81
2017-02-07 00:00:00,1864,29174,8.16
2017-02-08 00:00:00,1865,29418,6.41
2017-02-09 00:00:00,1866,29664,5.88
